,doc_id,sentence
13371,810,"his inquest, everywhere—"
13372,810,""
13373,810,"the seasons played around his knees"
13374,810,"like children round a sire—"
13375,810,"grandfather of the days is he"
13376,810,"of dawn, the ancestor—"
13377,811,757
13378,811,""
13379,811,"the mountains—grow unnoticed—"
13380,811,"their purple figures rise"
13381,811,"without attempt—exhaustion—"
13382,811,assistance—or applause—
13383,811,""
13384,811,"in their eternal faces"
13385,811,"the sun—with just delight"
13386,811,"looks long—and last—and golden—"
13387,811,for fellowship—at night—
13388,812,757
13389,812,""
13390,812,"the mountains—grow unnoticed—"
13391,812,"their purple figures rise"
13392,812,"without attempt—exhaustion—"
13393,812,assistance—or applause—
13394,812,""
13395,812,"in their eternal faces"
13396,812,"the sun—with just delight"
13397,812,"looks long—and last—and golden—"
13398,812,for fellowship—at night—
13399,813,155
13400,813,""
13401,813,"the murmur of a bee"
13402,813,"a witchcraft—yieldeth me—"
13403,813,"if any ask me why—"
13404,813,"'twere easier to die—"
13405,813,than tell—
13406,813,""
13407,813,"the red upon the hill"
13408,813,"taketh away my will—"
13409,813,"if anybody sneer—"
13410,813,"take care—for god is here—"
13411,813,"that's all,"
13412,813,""
13413,813,"the breaking of the day"
13414,813,"addeth to my degree—"
13415,813,"if any ask me how—"
13416,813,"artist—who drew me so—"
13417,813,must tell!
13418,814,"pain has an element of blank;"
13419,814,"it cannot recollect"
13420,814,"when it began, or if there were"
13421,814,"a day when it was not,"
13422,814,""
13423,814,"it has no future but itself,"
13424,814,"its infinite realms contain"
13425,814,"its past, enlightened to perceive"
13426,814,"new periods of pain,"
13427,815,656
13428,815,""
13429,815,"the name—of it—is ""autumn""—"
13430,815,"the hue—of it—is blood—"
13431,815,"an artery—upon the hill—"
13432,815,a vein—along the road—
13433,815,""
13434,815,"great globules—in the alleys—"
13435,815,"and oh, the shower of stain—"
13436,815,"when winds—upset the basin—"
13437,815,and spill the scarlet rain—
13438,815,""
13439,815,"it sprinkles bonnets—far below—"
13440,815,"it gathers ruddy pools—"
13441,815,"then—eddies like a rose—away—"
13442,815,upon vermilion wheels—
13443,816,"the nearest dream recedes—unrealized—"
13444,816,"the heaven we chase,"
13445,816,"like the june bee—before the school boy,"
13446,816,"invites the race—"
13447,816,"stoops—to an easy clover—"
13448,816,"dips—evades—teases—deploys—"
13449,816,"then—to the royal clouds"
13450,816,"lifts his light pinnace—"
13451,816,"heedless of the boy—"
13452,816,"staring—bewildered—at the mocking sky—"
13453,816,"homesick for steadfast honey—"
13454,816,"ah, the bee flies not"
13455,816,that brews that rare variety!
13456,817,589
13457,817,""
13458,817,"the night was wide, and furnished scant"
13459,817,"with but a single star—"
13460,817,"that often as a cloud it met—"
13461,817,blew out itself—for fear—
13462,817,""
13463,817,"the wind pursued the little bush—"
13464,817,"and drove away the leaves"
13465,817,"november left—then clambered up"
13466,817,and fretted in the eaves—
13467,817,""
13468,817,"no squirrel went abroad—"
13469,817,"a dog's belated feet"
13470,817,"like intermittent plush, he heard"
13471,817,adown the empty street—
13472,817,""
13473,817,"to feel if blinds be fast—"
13474,817,"and closer to the fire—"
13475,817,"her little rocking chair to draw—"
13476,817,and shiver for the poor—
13477,817,""
13478,817,"the housewife's gentle task—"
13479,817,"how pleasanter—said she"
13480,817,"unto the sofa opposite—"
13481,817,"the sleet—than may, no thee—"
13482,818,307
13483,818,""
13484,818,"the one who could repeat the summer day—"
13485,818,"were greater than itself—though he"
13486,818,minutest of mankind should be—
13487,818,""
13488,818,"and he—could reproduce the sun—"
13489,818,"at period of going down—"
13490,818,the lingering—and the stain—i mean—
13491,818,""
13492,818,"when orient have been outgrown"
13493,818,"and occident—become unknown—"
13494,818,his name—remain—
13495,819,"the only ghost i ever saw"
13496,819,"was dressed in mechlin, --so;"
13497,819,"he wore no sandal on his foot,"
13498,819,"and stepped like flakes of snow,"
13499,819,"his gait was soundless, like the bird,"
13500,819,"but rapid, like the roe;"
13501,819,"his fashions quaint, mosaic,"
13502,819,"or, haply, mistletoe,"
13503,819,""
13504,819,"hi conversation seldom,"
13505,819,"his laughter like the breeze"
13506,819,"that dies away in dimples"
13507,819,"among the pensive trees,"
13508,819,"our interview was transient, --"
13509,819,"of me, himself was shy;"
13510,819,"and god forbid i look behind"
13511,819,since that appalling day!
13512,820,827
13513,820,""
13514,820,"the only news i know"
13515,820,"is bulletins all day"
13516,820,"from immortality,"
13517,820,""
13518,820,"the only shows i see—"
13519,820,"tomorrow and today—"
13520,820,perchance eternity—
13521,820,""
13522,820,"the only one i meet"
13523,820,"is god—the only street—"
13524,820,existence—this traversed
13525,820,""
13526,820,"if other news there be—"
13527,820,"or admirable show—"
13528,820,i'll tell it you—
13529,821,451
13530,821,""
13531,821,"the outer—from the inner"
13532,821,"derives its magnitude—"
13533,821,"'tis duke, or dwarf, according"
13534,821,as is the central mood—
13535,821,""
13536,821,"the fine—unvarying axis"
13537,821,"that regulates the wheel—"
13538,821,"though spokes—spin—more conspicuous"
13539,821,"and fling a dust—the while,"
13540,821,""
13541,821,"the inner—paints the outer—"
13542,821,"the brush without the hand—"
13543,821,"its picture publishes—precise—"
13544,821,as is the inner brand—
13545,821,""
13546,821,"on fine—arterial canvas—"
13547,821,"a cheek—perchance a brow—"
13548,821,"the star's whole secret—in the lake—"
13549,821,"eyes were not meant to know,"
13550,822,"the pedigree of honey"
13551,822,"does not concern the bee;"
13552,822,"a clover, any time, to him"
13553,822,"is aristocracy,"
13554,823,883
13555,823,""
13556,823,"the poets light but lamps—"
13557,823,"themselves—go out—"
13558,823,"the wicks they stimulate—"
13559,823,if vital light
13560,823,""
13561,823,"inhere as do the suns—"
13562,823,"each age a lens"
13563,823,"disseminating their"
13564,823,circumference—
13565,824,464
13566,824,""
13567,824,"the power to be true to you,"
13568,824,"until upon my face"
13569,824,"the judgment push his picture—"
13570,824,presumptuous of your place—
13571,824,""
13572,824,"of this—could man deprive me—"
13573,824,"himself—the heaven excel—"
13574,824,"whose invitation—yours reduced"
13575,824,until it showed too small—
13576,825,539
13577,825,""
13578,825,"the province of the saved"
13579,825,"should be the art—to save—"
13580,825,"through skill obtained in themselves—"
13581,825,the science of the grave
13582,825,""
13583,825,"no man can understand"
13584,825,"but he that hath endured"
13585,825,"the dissolution—in himself—"
13586,825,that man—be qualified
13587,825,""
13588,825,"to qualify despair"
13589,825,"to those who failing new—"
13590,825,"mistake defeat for death—each time—"
13591,825,till acclimated—to—
13592,826,"i like to see it lap the miles,"
13593,826,"and lick the valleys up,"
13594,826,"and stop to feed itself at tanks;"
13595,826,"and then, prodigious, step"
13596,826,""
13597,826,"around a pile of mountains,"
13598,826,"and, supercilious, peer"
13599,826,"in shanties by the sides of roads;"
13600,826,and then a quarry pare
13601,826,""
13602,826,"to fit its sides, and crawl between,"
13603,826,"complaining all the while"
13604,826,"in horrid, hooting stanza;"
13605,826,then chase itself down the hill
13606,826,""
13607,826,"and neigh like boanerges;"
13608,826,"then, punctual as a star,"
13609,826,"stop - docile and omnipotent -"
13610,826,"at its own stable door,"
13611,827,97
13612,827,""
13613,827,"the rainbow never tells me"
13614,827,"that gust and storm are by,"
13615,827,"yet is she more convincing"
13616,827,"than philosophy,"
13617,827,""
13618,827,"my flowers turn from forums—"
13619,827,"yet eloquent declare"
13620,827,"what cato couldn't prove me"
13621,827,except the birds were here!
13622,828,469
13623,828,""
13624,828,"the red—blaze—is the morning—"
13625,828,"the violet—is noon—"
13626,828,"the yellow—day—is falling—"
13627,828,and after that—is none—
13628,828,""
13629,828,"but miles of sparks—at evening—"
13630,828,"reveal the width that burned—"
13631,828,"the territory argent—that"
13632,828,never yet—consumed—
13633,829,864
13634,829,""
13635,829,"the robin for the crumb"
13636,829,"returns no syllable"
13637,829,"but long records the lady's name"
13638,829,"in silver chronicle,"
13639,830,828
13640,830,""
13641,830,"the robin is the one"
13642,830,"that interrupt the morn"
13643,830,"with hurried—few—express reports"
13644,830,when march is scarcely on—
13645,830,""
13646,830,"the robin is the one"
13647,830,"that overflow the noon"
13648,830,"with her cherubic quantity—"
13649,830,an april but begun—
13650,830,""
13651,830,"the robin is the one"
13652,830,"that speechless from her nest"
13653,830,"submit that home—and certainty"
13654,830,"and sanctity, are best"
13655,831,285
13656,831,""
13657,831,"the robin's my criterion for tune—"
13658,831,"because i grow—where robins do—"
13659,831,"but, were i cuckoo born—"
13660,831,"i'd swear by him—"
13661,831,"the ode familiar—rules the noon—"
13662,831,"the buttercup's, my whim for bloom—"
13663,831,"because, we're orchard sprung—"
13664,831,"but, were i britain born,"
13665,831,"i'd daisies spurn—"
13666,831,"none but the nut—october fit—"
13667,831,"because, through dropping it,"
13668,831,"the seasons flit—i'm taught—"
13669,831,"without the snow's tableau"
13670,831,"winter, were lie—to me—"
13671,831,"because i see—new englandly—"
13672,831,"the queen, discerns like me—"
13673,831,provincially—
13674,832,208
13675,832,""
13676,832,"the rose did caper on her cheek—"
13677,832,"her bodice rose and fell—"
13678,832,"her pretty speech—like drunken men—"
13679,832,did stagger pitiful—
13680,832,""
13681,832,"her fingers fumbled at her work—"
13682,832,"her needle would not go—"
13683,832,"what ailed so smart a little maid—"
13684,832,it puzzled me to know—
13685,832,""
13686,832,"till opposite—i spied a cheek"
13687,832,"that bore another rose—"
13688,832,"just opposite—another speech"
13689,832,that like the drunkard goes—
13690,832,""
13691,832,"a vest that like her bodice, danced—"
13692,832,"to the immortal tune—"
13693,832,"till those two troubled—little clocks"
13694,832,"ticked softly into one,"
13695,833,779
13696,833,""
13697,833,"the service without hope—"
13698,833,"is tenderest, i think—"
13699,833,"because 'tis unsustained"
13700,833,by stint—rewarded work—
13701,833,""
13702,833,"has impetus of gain—"
13703,833,"and impetus of goal—"
13704,833,"there is no diligence like that"
13705,833,that knows not an until—
13706,834,"the show is not the show,"
13707,834,"but they that go,"
13708,834,"menagerie to me"
13709,834,"my neighbor be,"
13710,834,"fair play--"
13711,834,"both went to see,"
13712,835,191
13713,835,""
13714,835,"the skies can't keep their secret!"
13715,835,"they tell it to the hills—"
13716,835,"the hills just tell the orchards—"
13717,835,and they—the daffodils!
13718,835,""
13719,835,"a bird—by chance—that goes that way—"
13720,835,"soft overhears the whole—"
13721,835,"if i should bribe the little bird—"
13722,835,who knows but she would tell?
13723,835,""
13724,835,"i think i won't—however—"
13725,835,"it's finer—not to know—"
13726,835,"if summer were an axiom—"
13727,835,what sorcery had snow?
13728,835,""
13729,835,"so keep your secret—father!"
13730,835,"i would not—if i could,"
13731,835,"know what the sapphire fellows, do,"
13732,835,in your new-fashioned world!
13733,836,"the sky is low, the clouds are mean,"
13734,836,"a travelling flake of snow"
13735,836,"across a barn or through a rut"
13736,836,"debates if it will go,"
13737,836,""
13738,836,"a narrow wind complains all day"
13739,836,"how some one treated him;"
13740,836,"nature, like us, is sometimes caught"
13741,836,"without her diadem,"
13742,837,512
13743,837,""
13744,837,"the soul has bandaged moments—"
13745,837,"when too appalled to stir—"
13746,837,"she feels some ghastly fright come up"
13747,837,and stop to look at her—
13748,837,""
13749,837,"salute her—with long fingers—"
13750,837,"caress her freezing hair—"
13751,837,"sip, goblin, from the very lips"
13752,837,"the lover—hovered—o'er—"
13753,837,"unworthy, that a thought so mean"
13754,837,accost a theme—so—fair—
13755,837,""
13756,837,"the soul has moments of escape—"
13757,837,"when bursting all the doors—"
13758,837,"she dances like a bomb, abroad,"
13759,837,"and swings upon the hours,"
13760,837,""
13761,837,"as do the bee—delirious borne—"
13762,837,"long dungeoned from his rose—"
13763,837,"touch liberty—then know no more,"
13764,837,"but noon, and paradise—"
13765,837,""
13766,837,"the soul's retaken moments—"
13767,837,"when, felon led along,"
13768,837,"with shackles on the plumed feet,"
13769,837,"and staples, in the song,"
13770,837,""
13771,837,"the horror welcomes her, again,"
13772,837,"these, are not brayed of tongue—"
13773,838,"the soul selects her own society --"
13774,838,"then -- shuts the door --"
13775,838,"to her divine majority --"
13776,838,present no more --
13777,838,""
13778,838,"unmoved -- she notes the chariots -- pausing --"
13779,838,"at her low gate --"
13780,838,"unmoved -- an emperor be kneeling"
13781,838,upon her mat --
13782,838,""
13783,838,"i've known her -- from an ample nation --"
13784,838,"choose one --"
13785,838,"then -- close the valves of her attention --"
13786,838,like stone --
13787,839,674
13788,839,""
13789,839,"the soul that hath a guest"
13790,839,"doth seldom go abroad—"
13791,839,"diviner crowd at home—"
13792,839,obliterate the need—
13793,839,""
13794,839,"and courtesy forbid"
13795,839,"a host's departure when"
13796,839,"upon himself be visiting"
13797,839,the emperor of men—
13798,840,683
13799,840,""
13800,840,"the soul unto itself"
13801,840,"is an imperial friend—"
13802,840,"or the most agonizing spy—"
13803,840,an enemy—could send—
13804,840,""
13805,840,"secure against its own—"
13806,840,"no treason it can fear—"
13807,840,"itself—its sovereign—of itself"
13808,840,the soul should stand in awe—
13809,841,974
13810,841,""
13811,841,"the soul's distinct connection"
13812,841,"with immortality"
13813,841,"is best disclosed by danger"
13814,841,or quick calamity—
13815,841,""
13816,841,"as lightning on a landscape"
13817,841,"exhibits sheets of place—"
13818,841,"not yet suspected—but for flash—"
13819,841,"and click—and suddenness,"
13820,842,306
13821,842,""
13822,842,"the soul's superior instants"
13823,842,"occur to her—alone—"
13824,842,"when friend—and earth's occasion"
13825,842,have infinite withdrawn—
13826,842,""
13827,842,"or she—herself—ascended"
13828,842,"to too remote a height"
13829,842,"for lower recognition"
13830,842,than her omnipotent—
13831,842,""
13832,842,"this mortal abolition"
13833,842,"is seldom—but as fair"
13834,842,"as apparition—subject"
13835,842,to autocratic air—
13836,842,""
13837,842,"eternity's disclosure"
13838,842,"to favorites—a few—"
13839,842,"of the colossal substance"
13840,842,of immortality
13841,843,"the spider holds a silver ball"
13842,843,"in unperceived hands--"
13843,843,"and dancing softly to himself"
13844,843,his yarn of pearl--unwinds--
13845,843,""
13846,843,"he plies from nought to nought--"
13847,843,"in unsubstantial trade--"
13848,843,"supplants our tapestries with his--"
13849,843,in half the period--
13850,843,""
13851,843,"an hour to rear supreme"
13852,843,"his continents of light--"
13853,843,"then dangle from the housewife's broom--"
13854,843,his boundaries--forgot--
13855,844,733
13856,844,""
13857,844,"the spirit is the conscious ear,"
13858,844,"we actually hear"
13859,844,"when we inspect—that's audible—"
13860,844,that is admitted—here—
13861,844,""
13862,844,"for other services—as sound—"
13863,844,"there hangs a smaller ear"
13864,844,"outside the castle—that contain—"
13865,844,the other—only—hear—
13866,845,871
13867,845,""
13868,845,"the sun and moon must make their haste—"
13869,845,"the stars express around"
13870,845,"for in the zones of paradise"
13871,845,the lord alone is burned—
13872,845,""
13873,845,"his eye, it is the east and west—"
13874,845,"the north and south when he"
13875,845,"do concentrate his countenance"
13876,845,"like glow worms, flee away—"
13877,845,""
13878,845,"oh poor and far—"
13879,845,"oh hindred eye"
13880,845,"that hunted for the day—"
13881,845,"the lord a candle entertains"
13882,845,entirely for thee—
13883,846,878
13884,846,""
13885,846,"the sun is gay or stark"
13886,846,"according to our deed,"
13887,846,"if merry, he is merrier—"
13888,846,if eager for the dead
13889,846,""
13890,846,"or an expended day"
13891,846,"he helped to make too bright"
13892,846,"his mighty pleasure suits us not"
13893,846,it magnifies our freight
13894,847,692
13895,847,""
13896,847,"the sun kept setting—setting—still"
13897,847,"no hue of afternoon—"
13898,847,"upon the village i perceived"
13899,847,from house to house 'twas noon—
13900,847,""
13901,847,"the dusk kept dropping—dropping—still"
13902,847,"no dew upon the grass—"
13903,847,"but only on my forehead stopped—"
13904,847,and wandered in my face—
13905,847,""
13906,847,"my feet kept drowsing—drowsing—still"
13907,847,"my fingers were awake—"
13908,847,"yet why so little sound—myself"
13909,847,unto my seeming—make?
13910,847,""
13911,847,"how well i knew the light before—"
13912,847,"i could see it now—"
13913,847,"'tis dying—i am doing—but"
13914,847,i'm not afraid to know—
13915,848,152
13916,848,""
13917,848,"the sun kept stooping—stooping—low!"
13918,848,"the hills to meet him rose!"
13919,848,"on his side, what transaction!"
13920,848,"on their side, what repose!"
13921,848,""
13922,848,"deeper and deeper grew the stain"
13923,848,"upon the window pane—"
13924,848,"thicker and thicker stood the feet"
13925,848,until the tyrian
13926,848,""
13927,848,"was crowded dense with armies—"
13928,848,"so gay, so brigadier—"
13929,848,"that i felt martial stirrings"
13930,848,who once the cockade wore—
13931,848,""
13932,848,"charged from my chimney corner—"
13933,848,but nobody was there!
13934,849,232
13935,849,""
13936,849,"the sun—just touched the morning—"
13937,849,"the morning—happy thing—"
13938,849,"supposed that he had come to dwell—"
13939,849,and life would all be spring!
13940,849,""
13941,849,"she felt herself supremer—"
13942,849,"a raised—ethereal thing!"
13943,849,"henceforth—for her—what holiday!"
13944,849,"meanwhile—her wheeling king—"
13945,849,"trailed—slow—along the orchards—"
13946,849,"his haughty—spangled hems—"
13947,849,"leaving a new necessity!"
13948,849,the want of diadems!
13949,849,""
13950,849,"the morning—fluttered—staggered—"
13951,849,"felt feebly—for her crown—"
13952,849,"her unanointed forehead—"
13953,849,henceforth—her only one!
13954,850,710
13955,850,""
13956,850,"the sunrise runs for both—"
13957,850,"the east—her purple troth"
13958,850,"keeps with the hill—"
13959,850,"the noon unwinds her blue"
13960,850,"till one breadth cover two—"
13961,850,remotest—still—
13962,850,""
13963,850,"nor does the night forget"
13964,850,"a lamp for each—to set—"
13965,850,"wicks wide away—"
13966,850,"the north—her blazing sign"
13967,850,"erects in iodine—"
13968,850,till both—can see—
13969,850,""
13970,850,"the midnight's dusky arms"
13971,850,"clasp hemispheres, and homes"
13972,850,"and so"
13973,850,"upon her bosom—one—"
13974,850,"and one upon her hem—"
13975,850,both lie—
13976,851,950
13977,851,""
13978,851,"the sunset stopped on cottages"
13979,851,"where sunset hence must be"
13980,851,"for treason not of his, but life's,"
13981,851,"gone westerly, today—"
13982,851,""
13983,851,"the sunset stopped on cottages"
13984,851,"where morning just begun—"
13985,851,"what difference, after all, thou mak'st"
13986,851,thou supercilious sun?
13987,852,387
13988,852,""
13989,852,"the sweetest heresy received"
13990,852,"that man and woman know—"
13991,852,"each other's convert—"
13992,852,though the faith accommodate but two—
13993,852,""
13994,852,"the churches are so frequent—"
13995,852,"the ritual—so small—"
13996,852,"the grace so unavoidable—"
13997,852,to fail—is infidel—
13998,853,573
13999,853,""
14000,853,"the test of love—is death—"
14001,853,"our lord—""so loved""—it saith—"
14002,853,"what largest lover—hath"
14003,853,another—doth—
14004,853,""
14005,853,"if smaller patience—be—"
14006,853,"through less infinity—"
14007,853,"if bravo, sometimes swerve—"
14008,853,through fainter nerve—
14009,853,""
14010,853,"accept its most—"
14011,853,"and overlook—the dust—"
14012,853,"last—least—"
14013,853,the cross'—request—
14014,854,"the thought beneath so slight a film"
14015,854,"is more distinctly seen, --"
14016,854,"as laces just reveal the surge,"
14017,854,"or mists the apennine,"
14018,855,627
14019,855,""
14020,855,"the tint i cannot take—is best—"
14021,855,"the color too remote"
14022,855,"that i could show it in bazaar—"
14023,855,a guinea at a sight—
14024,855,""
14025,855,"the fine—impalpable array—"
14026,855,"that swaggers on the eye"
14027,855,"like cleopatra's company—"
14028,855,repeated—in the sky—
14029,855,""
14030,855,"the moments of dominion"
14031,855,"that happen on the soul"
14032,855,"and leave it with a discontent"
14033,855,too exquisite—to tell—
14034,855,""
14035,855,"the eager look—on landscapes—"
14036,855,"as if they just repressed"
14037,855,"some secret—that was pushing"
14038,855,like chariots—in the vest—
14039,855,""
14040,855,"the pleading of the summer—"
14041,855,"that other prank—of snow—"
14042,855,"that cushions mystery with tulle,"
14043,855,"for fear the squirrels—know,"
14044,855,""
14045,855,"their graspless manners—mock us—"
14046,855,"until the cheated eye"
14047,855,"shuts arrogantly—in the grave—"
14048,855,another way—to see—
14049,856,606
14050,856,""
14051,856,"the trees like tassels—hit—and swung—"
14052,856,"there seemed to rise a tune"
14053,856,"from miniature creatures"
14054,856,accompanying the sun—
14055,856,""
14056,856,"far psalteries of summer—"
14057,856,"enamoring the ear"
14058,856,"they never yet did satisfy—"
14059,856,remotest—when most fair
14060,856,""
14061,856,"the sun shone whole at intervals—"
14062,856,"then half—then utter hid—"
14063,856,"as if himself were optional"
14064,856,and had estates of cloud
14065,856,""
14066,856,"sufficient to enfold him"
14067,856,"eternally from view—"
14068,856,"except it were a whim of his"
14069,856,to let the orchards grow—
14070,856,""
14071,856,"a bird sat careless on the fence—"
14072,856,"one gossipped in the lane"
14073,856,"on silver matters charmed a snake"
14074,856,just winding round a stone—
14075,856,""
14076,856,"bright flowers slit a calyx"
14077,856,"and soared upon a stem"
14078,856,"like hindered flags—sweet hoisted—"
14079,856,with spices—in the hem—
14080,856,""
14081,856,"'twas more—i cannot mention—"
14082,856,"how mean—to those that see—"
14083,856,"vandyke's delineation"
14084,856,of nature's—summer day!
14085,857,780
14086,857,""
14087,857,"the truth—is stirless—"
14088,857,"other force—may be presumed to move—"
14089,857,"this—then—is best for confidence—"
14090,857,when oldest cedars swerve—
14091,857,""
14092,857,"and oaks untwist their fists—"
14093,857,"and mountains—feeble—lean—"
14094,857,"how excellent a body, that"
14095,857,stands without a bone—
14096,857,""
14097,857,"how vigorous a force"
14098,857,"that holds without a prop—"
14099,857,"truth stays herself—and every man"
14100,857,that trusts her—boldly up—
14101,858,811
14102,858,""
14103,858,"the veins of other flowers"
14104,858,"the scarlet flowers are"
14105,858,"till nature leisure has for terms"
14106,858,"as ""branch,"" and ""jugular,"""
14107,858,""
14108,858,"we pass, and she abides,"
14109,858,"we conjugate her skill"
14110,858,"while she creates and federates"
14111,858,"without a syllable,"
14112,859,636
14113,859,""
14114,859,"the way i read a letter's—this—"
14115,859,"'tis first—i lock the door—"
14116,859,"and push it with my fingers—next—"
14117,859,for transport it be sure—
14118,859,""
14119,859,"and then i go the furthest off"
14120,859,"to counteract a knock—"
14121,859,"then draw my little letter forth"
14122,859,and slowly pick the lock—
14123,859,""
14124,859,"then—glancing narrow, at the wall—"
14125,859,"and narrow at the floor"
14126,859,"for firm conviction of a mouse"
14127,859,not exorcised before—
14128,859,""
14129,859,"peruse how infinite i am"
14130,859,"to no one that you—know—"
14131,859,"and sigh for lack of heaven—but not"
14132,859,the heaven god bestow—
14133,860,762
14134,860,""
14135,860,"the whole of it came not at once—"
14136,860,"'twas murder by degrees—"
14137,860,"a thrust—and then for life a chance—"
14138,860,the bliss to cauterize—
14139,860,""
14140,860,"the cat reprieves the mouse"
14141,860,"she eases from her teeth"
14142,860,"just long enough for hope to tease—"
14143,860,then mashes it to death—
14144,860,""
14145,860,"'tis life's award—to die—"
14146,860,"contenteder if once—"
14147,860,"than dying half—then rallying"
14148,860,for consciouser eclipse—
14149,861,"the wind begun to knead the grass—"
14150,861,"as women do a dough—"
14151,861,"he flung a hand full at the plain—"
14152,861,"a hand full at the sky—"
14153,861,"the leaves unhooked themselves from trees—"
14154,861,"and started all abroad—"
14155,861,"the dust did scoop itself like hands—"
14156,861,"and throw away the road—"
14157,861,"the wagons—quickened on the street—"
14158,861,"the thunders gossiped low—"
14159,861,"the lightning showed a yellow head—"
14160,861,"and then a livid toe—"
14161,861,"the birds put up the bars to nests—"
14162,861,"the cattle flung to barns—"
14163,861,"then came one drop of giant rain—"
14164,861,"and then, as if the hands"
14165,861,"that held the dams—had parted hold—"
14166,861,"the waters wrecked the sky—"
14167,861,"but overlooked my father's house—"
14168,861,just quartering a tree—
14169,861,""
14170,861,[second version]
14171,861,""
14172,861,"the wind begun to rock the grass"
14173,861,"with threatening tunes and low—"
14174,861,"he threw a menace at the earth—"
14175,861,"a menace at the sky,"
14176,861,""
14177,861,"the leaves unhooked themselves from trees—"
14178,861,"and started all abroad"
14179,861,"the dust did scoop itself like hands"
14180,861,"and threw away the road,"
14181,861,""
14182,861,"the wagons quickened on the streets"
14183,861,"the thunder hurried slow—"
14184,861,"the lightning showed a yellow beak"
14185,861,"and then a livid claw,"
14186,861,""
14187,861,"the birds put up the bars to nests—"
14188,861,"the cattle fled to barns—"
14189,861,"there came one drop of giant rain"
14190,861,and then as if the hands
14191,861,""
14192,861,"that held the dams had parted hold"
14193,861,"the waters wrecked the sky,"
14194,861,"but overlooked my father's house—"
14195,861,just quartering a tree—
14196,862,"the wind begun to rock the grass"
14197,862,"with threatening tunes and low,--"
14198,862,"he flung a menace at the earth,"
14199,862,"a menace at the sky,"
14200,862,""
14201,862,"the leaves unhooked themselves from trees"
14202,862,"and started all abroad;"
14203,862,"the dust did scoop itself like hands"
14204,862,"and throw away the road,"
14205,862,""
14206,862,"the wagons quickened on the streets,"
14207,862,"the thunder hurried slow;"
14208,862,"the lightning showed a yellow beak,"
14209,862,"and then a livid claw,"
14210,862,""
14211,862,"the birds put up the bars to nests,"
14212,862,"the cattle fled to barns;"
14213,862,"there came one drop of giant rain,"
14214,862,"and then, as if the hands"
14215,862,""
14216,862,"that held the dams had parted hold,"
14217,862,"the waters wrecked the sky"
14218,862,"but overlooked my father's house,"
14219,862,"lust quartering a tree,"
14220,863,316
14221,863,""
14222,863,"the wind didn't come from the orchard—today—"
14223,863,"further than that—"
14224,863,"nor stop to play with the hay—"
14225,863,"nor joggle a hat—"
14226,863,"he's a transitive fellow—very—"
14227,863,rely on that—
14228,863,""
14229,863,"if he leave a bur at the door"
14230,863,"we know he has climbed a fir—"
14231,863,"but the fir is where—declare—"
14232,863,were you ever there?
14233,863,""
14234,863,"if he brings odors of clovers—"
14235,863,"and that is his business—not ours—"
14236,863,"then he has been with the mowers—"
14237,863,"whetting away the hours"
14238,863,"to sweet pauses of hay—"
14239,863,his way—of a june day—
14240,863,""
14241,863,"if he fling sand, and pebble—"
14242,863,"little boys hats—and stubble—"
14243,863,"with an occasional steeple—"
14244,863,"and a hoarse ""get out of the way, i say,"""
14245,863,"who'd be the fool to stay?"
14246,863,"would you—say—"
14247,863,would you be the fool to stay?
14248,864,"the wind tapped like a tired man,"
14249,864,"and like a host, ""come in,"""
14250,864,"i boldly answered; entered then"
14251,864,my residence within
14252,864,""
14253,864,"a rapid, footless guest,"
14254,864,"to offer whom a chair"
14255,864,"were as impossible as hand"
14256,864,"a sofa to the air,"
14257,864,""
14258,864,"no bone had he to bind him,"
14259,864,"his speech was like the push"
14260,864,"of numerous humming-birds at once"
14261,864,"from a superior bush,"
14262,864,""
14263,864,"his countenance a billow,"
14264,864,"his fingers, if he pass,"
14265,864,"let go a music, as of tunes"
14266,864,"blown tremulous in glass,"
14267,864,""
14268,864,"he visited, still flitting;"
14269,864,"then, like a timid man,"
14270,864,"again he tapped--'t was flurriedly--"
14271,864,"and i became alone,"
14272,865,403
14273,865,""
14274,865,"the winters are so short—"
14275,865,"i'm hardly justified"
14276,865,"in sending all the birds away—"
14277,865,and moving into pod—
14278,865,""
14279,865,"myself—for scarcely settled—"
14280,865,"the phoebes have begun—"
14281,865,"and then—it's time to strike my tent—"
14282,865,and open house—again—
14283,865,""
14284,865,"it's mostly, interruptions—"
14285,865,"my summer—is despoiled—"
14286,865,"because there was a winter—once—"
14287,865,and al the cattle—starved—
14288,865,""
14289,865,"and so there was a deluge—"
14290,865,"and swept the world away—"
14291,865,"but ararat's a legend—now—"
14292,865,and no one credits noah—
14293,866,"his bill an auger is,"
14294,866,"his head, a cap and frill,"
14295,866,"he laboreth at every tree,--"
14296,866,"a worm his utmost goal,"
14297,867,715
14298,867,""
14299,867,"the world—feels dusty"
14300,867,"when we stop to die—"
14301,867,"we want the dew—then—"
14302,867,honors—taste dry—
14303,867,""
14304,867,"flags—vex a dying face—"
14305,867,"but the least fan"
14306,867,"stirred by a friend's hand—"
14307,867,cools—like the rain—
14308,867,""
14309,867,"mine be the ministry"
14310,867,"when they thirst comes—"
14311,867,"and hybla balms—"
14312,867,"dews of thessaly, to fetch—"
14313,868,493
14314,868,""
14315,868,"the world—stands—solemner—to me—"
14316,868,"since i was wed—to him—"
